simInsts,hostInstRate,system.cpu.numCycles,system.cpu.exec_context.thread_0.numInsts,system.cpu.exec_context.thread_0.numCondCtrlInsts,system.cpu.exec_context.thread_0.numIntInsts,system.cpu.exec_context.thread_0.numFpInsts,system.cpu.exec_context.thread_0.numVecInsts,system.cpu.exec_context.thread_0.numLoadInsts,system.cpu.exec_context.thread_0.numStoreInsts,system.cpu.exec_context.thread_0.statExecutedInstType::No_OpClass,system.cpu.exec_context.thread_0.statExecutedInstType::IntAlu,system.cpu.exec_context.thread_0.statExecutedInstType::IntMult,system.cpu.exec_context.thread_0.statExecutedInstType::IntDiv,system.cpu.exec_context.thread_0.statExecutedInstType::FloatAdd,system.cpu.exec_context.thread_0.statExecutedInstType::FloatCmp,system.cpu.exec_context.thread_0.statExecutedInstType::FloatCvt,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMult,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::FloatDiv,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMisc,system.cpu.exec_context.thread_0.statExecutedInstType::FloatSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAddAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdCvt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMisc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMult,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShift,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShiftAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdDiv,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatCvt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatDiv,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMisc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMult,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatReduceAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatReduceCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAes,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAesMix,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha1Hash,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha1Hash2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha256Hash,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha256Hash2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShaSigma2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShaSigma3,system.cpu.exec_context.thread_0.statExecutedInstType::SimdPredAlu,system.cpu.exec_context.thread_0.statExecutedInstType::MemRead,system.cpu.exec_context.thread_0.statExecutedInstType::MemWrite,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMemRead,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMemWrite,system.cpu.exec_context.thread_0.statExecutedInstType::IprAccess,system.cpu.exec_context.thread_0.statExecutedInstType::InstPrefetch,system.cpu.exec_context.thread_0.statExecutedInstType::total,system.cpu.mmu.dtb.rdMisses,system.cpu.mmu.dtb.wrMisses,system.cpu.mmu.itb.rdMisses,system.cpu.mmu.itb.wrMisses,system.cpu.thread_0.numInsts,system.mem_ctrl.avgPriority_cpu.inst::samples,system.mem_ctrl.requestorReadBytes::cpu.inst,system.mem_ctrl.requestorReadRate::cpu.inst,system.mem_ctrl.requestorReadAccesses::cpu.inst,system.mem_ctrl.requestorReadTotalLat::cpu.inst,system.mem_ctrl.requestorReadAvgLat::cpu.inst,system.workload.inst.arm,system.workload.inst.quiesce,data_mpki,inst_mpki,IPC
354651020.0,214031.0,29523088525.0,354651020.0,45268999.0,585656069.0,89587443.0,0.0,89250856.0,40703655.0,5285406.0,439669130.0,58953.0,709005.0,453242.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181098.0,11796.0,947324.0,16493220.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87898897.0,40537705.0,1351959.0,165950.0,0.0,0.0,663695995.0,1641.0,104.0,0.0,464.0,0.0,461174404.0,3689395232.0,124966438.6866516,461174404.0,10002486146250.0,21689.16,0.0,0.0,1641000.000293246,0.0013083283956154981,0.01201266661852412
354655847.0,208329.0,29492707376.0,354655847.0,45271238.0,585667050.0,89587289.0,0.0,89252683.0,40702228.0,5285188.0,439679193.0,58502.0,710262.0,453130.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181070.0,11808.0,947438.0,16493170.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87900656.0,40536393.0,1352027.0,165835.0,0.0,0.0,663706959.0,1640.0,104.0,0.0,466.0,0.0,461184113.0,3689472904.0,125097803.2285482,461184113.0,10000998356750.0,21685.48,0.0,0.0,1640000.000293242,0.001313949858551183,0.012025204823637349
354734895.0,208755.0,29509761227.0,354734895.0,45285460.0,585816329.0,89587686.0,0.0,89271401.0,40710312.0,5285436.0,439801005.0,58705.0,710708.0,453045.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180976.0,11892.0,947716.0,16493255.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87919128.0,40544557.0,1352273.0,165755.0,0.0,0.0,663856722.0,1641.0,104.0,0.0,466.0,0.0,461289395.0,3690315160.0,125054050.13658805,461289395.0,10004436670250.0,21687.98,0.0,0.0,1641000.0002931769,0.0013136570621280436,0.012020934099440791
354665725.0,202298.0,29525105091.0,354665725.0,45273054.0,585691211.0,89587223.0,0.0,89256310.0,40704388.0,5285846.0,439697161.0,58355.0,710912.0,453042.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181032.0,11832.0,947552.0,16493134.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87904203.0,40538638.0,1352107.0,165750.0,0.0,0.0,663731834.0,1642.0,104.0,0.0,464.0,0.0,461195812.0,3689566496.0,124963704.09616843,461195812.0,10006689711750.0,21697.27,0.0,0.0,1642000.000293234,0.0013082741502579648,0.012012344203581212
354653920.0,211373.0,29501956132.0,354653920.0,45268191.0,585663561.0,89587031.0,0.0,89254011.0,40705309.0,5286097.0,439672069.0,58834.0,708895.0,453220.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181088.0,11718.0,947228.0,16493152.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87902158.0,40539384.0,1351853.0,165925.0,0.0,0.0,663703926.0,1640.0,104.0,0.0,466.0,0.0,461177255.0,3689418040.0,125056725.84870346,461177255.0,10002905047500.0,21689.94,0.0,0.0,1640000.0002932437,0.0013139569978530055,0.012021369647937215
354780516.0,210206.0,29534789733.0,354780516.0,45290893.0,585896139.0,89588677.0,0.0,89285721.0,40718643.0,5286868.0,439857310.0,59065.0,711349.0,453330.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180974.0,11820.0,947658.0,16493638.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87933392.0,40552603.0,1352329.0,166040.0,0.0,0.0,663938704.0,1642.0,104.0,0.0,464.0,0.0,461351301.0,3690810408.0,124964844.5567283,461351301.0,10010306529000.0,21697.8,0.0,0.0,1642000.000293139,0.0013078508516516166,0.012012291917676813
354671271.0,212583.0,29516475739.0,354671271.0,45273163.0,585697792.0,89587218.0,0.0,89258279.0,40705804.0,5285890.0,439700521.0,58491.0,710539.0,453169.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181056.0,11712.0,947374.0,16493227.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87906300.0,40539929.0,1351979.0,165875.0,0.0,0.0,663738357.0,1644.0,104.0,0.0,464.0,0.0,461205339.0,3689642712.0,125002820.2765715,461205339.0,10000881940750.0,21684.23,0.0,0.0,1644000.0002932292,0.0013082536927553966,0.012016043993062976
354720704.0,211140.0,29508479847.0,354720704.0,45281482.0,585790027.0,89588238.0,0.0,89271309.0,40710667.0,5286217.0,439773568.0,58702.0,711694.0,453101.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181036.0,11964.0,947784.0,16493387.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87918948.0,40544862.0,1352361.0,165805.0,0.0,0.0,663831710.0,1640.0,104.0,0.0,466.0,0.0,461268964.0,3690151712.0,125053941.48167758,461268964.0,10004874444750.0,21689.89,0.0,0.0,1640000.0002931883,0.0013137096164536255,0.01202097518541142
354640136.0,216007.0,29511820590.0,354640136.0,45267248.0,585639308.0,89586820.0,0.0,89249796.0,40701118.0,5285212.0,439656429.0,58521.0,708724.0,453013.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181098.0,11808.0,947434.0,16493007.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87897819.0,40535398.0,1351977.0,165720.0,0.0,0.0,663678424.0,1644.0,104.0,0.0,466.0,0.0,461158673.0,3689269384.0,125009887.91081561,461158673.0,9998522506000.0,21681.31,0.0,0.0,1644000.000293255,0.0013140080681674452,0.012016884384292064
354710717.0,208291.0,29493447119.0,354710717.0,45279150.0,585768877.0,89588004.0,0.0,89267107.0,40709461.0,5285995.0,439759297.0,58679.0,709970.0,453145.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181030.0,11904.0,947664.0,16493331.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87914846.0,40543606.0,1352261.0,165855.0,0.0,0.0,663809874.0,1640.0,104.0,0.0,464.0,0.0,461254969.0,3690039752.0,125113885.03051026,461254969.0,10004881629000.0,21690.57,0.0,0.0,1640000.0002931969,0.0013081082069476913,0.012026763625452635
354676098.0,211294.0,29495304694.0,354676098.0,45274092.0,585709097.0,89587201.0,0.0,89258513.0,40705139.0,5285901.0,439711964.0,58329.0,711128.0,453006.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181018.0,11910.0,947594.0,16493064.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87906378.0,40539424.0,1352135.0,165715.0,0.0,0.0,663749829.0,1640.0,104.0,0.0,466.0,0.0,461208971.0,3689671768.0,125093529.50507276,461208971.0,10002720346000.0,21688.04,0.0,0.0,1640000.0002932253,0.0013138748357381556,0.01202483248366473
354693838.0,207477.0,29522925014.0,354693838.0,45275232.0,585737911.0,89587991.0,0.0,89265006.0,40709264.0,5286595.0,439731302.0,58721.0,708815.0,453126.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181068.0,11886.0,947672.0,16493336.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87912745.0,40543429.0,1352261.0,165835.0,0.0,0.0,663779078.0,1640.0,104.0,0.0,466.0,0.0,461230709.0,3689845672.0,124982388.10179706,461230709.0,10003171808500.0,21688.0,0.0,0.0,1640000.0002932106,0.0013138091223338366,0.012014183480525775
354749964.0,211361.0,29504232633.0,354749964.0,45285369.0,585843942.0,89588126.0,0.0,89277818.0,40714179.0,5286681.0,439817577.0,58746.0,711595.0,453089.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181012.0,11910.0,947780.0,16493393.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87925465.0,40548384.0,1352353.0,165795.0,0.0,0.0,663886059.0,1641.0,104.0,0.0,466.0,0.0,461305853.0,3690446824.0,125081945.69589639,461305853.0,10004830586000.0,21688.06,0.0,0.0,1641000.0002931643,0.001313601260858761,0.012023697359382192
354701581.0,209859.0,29505926664.0,354701581.0,45277977.0,585752508.0,89587750.0,0.0,89263534.0,40709215.0,5285710.0,439746477.0,59067.0,709721.0,453167.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181044.0,11778.0,947556.0,16493345.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87911373.0,40543340.0,1352161.0,165875.0,0.0,0.0,663792909.0,1640.0,104.0,0.0,466.0,0.0,461240838.0,3689926704.0,125057136.6905096,461240838.0,10004298814500.0,21689.97,0.0,0.0,1640000.0002932043,0.001313780442382635,0.012021367267640139
354677852.0,212612.0,29494764024.0,354677852.0,45273922.0,585707421.0,89587267.0,0.0,89256913.0,40707298.0,5285975.0,439711536.0,58893.0,708200.0,453176.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181042.0,11748.0,947388.0,16493204.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87904916.0,40541413.0,1351997.0,165885.0,0.0,0.0,663747670.0,1641.0,104.0,0.0,466.0,0.0,461209680.0,3689677440.0,125096014.90616083,461209680.0,10001752496500.0,21685.91,0.0,0.0,1641000.000293224,0.0013138683381898907,0.012025112379654819
355080535.0,209154.0,29511545597.0,355080535.0,45475594.0,586518363.0,89587742.0,0.0,89258117.0,40706784.0,5286330.0,440519858.0,58482.0,711070.0,453103.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181010.0,11886.0,947636.0,16493283.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87905902.0,40540974.0,1352215.0,165810.0,0.0,0.0,664559841.0,1642.0,104.0,0.0,464.0,0.0,461615175.0,3692921400.0,125134801.49190845,461615175.0,10012672577750.0,21690.52,0.0,0.0,1642000.0002928914,0.0013067458062718082,0.012031919298598029
